0.00179,-0.01321,-0.00028
0.00126,-0.01164,-0.00080
0.00254,-0.01018,-0.00082
0.00222,-0.01374,-0.00007
0.00045,-0.01261,-0.00073
0.00152,-0.01377,-0.00023
0.00136,-0.01010,-0.00115
0.00078,-0.01161,-0.00090
0.00070,-0.00977,-0.00131
0.00294,-0.01123,-0.00054
0.00275,-0.01122,-0.00055
0.00279,-0.01003,-0.00080
0.00268,-0.01121,-0.00055
0.00193,-0.00962,-0.00116
0.00219,-0.00922,-0.00118
0.00288,-0.00924,-0.00101
0.00193,-0.01456,0.00002
0.00272,-0.01479,0.00004
0.00249,-0.01376,-0.00008
0.00051,-0.01174,-0.00088
0.00131,-0.01419,-0.00029
-0.00001,-0.01157,-0.00091
0.00079,-0.01416,-0.00042
0.00106,-0.00906,-0.00151
0.00016,-0.01004,-0.00129
0.00048,-0.00954,-0.00140
0.00290,-0.01173,-0.00044
0.00348,-0.01031,-0.00062
0.00316,-0.01175,-0.00043
0.00396,-0.01128,-0.00046
0.00290,-0.01173,-0.00044
0.00288,-0.01224,-0.00038
0.00150,-0.00783,-0.00188
0.00230,-0.00725,-0.00191
0.00382,-0.00819,-0.00131
0.00235,-0.01597,0.00030
0.00071,-0.01569,-0.00020
0.00169,-0.01575,0.00006
0.00342,-0.01584,0.00027
0.00357,-0.01697,0.00054
0.00295,-0.01378,-0.00013
0.00350,-0.01482,0.00009
-0.00050,-0.00899,-0.00154
-0.00007,-0.01362,-0.00044
-0.00092,-0.01154,-0.00073
-0.00054,-0.01104,-0.00094
0.00022,-0.01516,-0.00025
0.00047,-0.00800,-0.00192
0.00106,-0.00751,-0.00205
0.00290,-0.01173,-0.00044
0.00408,-0.00928,-0.00079
0.00411,-0.01332,-0.00014
0.00303,-0.01225,-0.00036
0.00432,-0.01292,-0.00008
0.00444,-0.00978,-0.00047
0.00446,-0.01030,-0.00028
0.00453,-0.01132,-0.00010
0.00139,-0.00658,-0.00222
0.00282,-0.00658,-0.00212
0.00422,-0.00771,-0.00123
0.00425,-0.00822,-0.00113
0.00326,-0.01727,0.00062
0.00207,-0.01717,0.00040
0.00046,-0.01670,-0.00005
0.00096,-0.01774,0.00007
0.00121,-0.01724,0.00007
0.00023,-0.01567,-0.00017
0.00166,-0.01677,0.00016
0.00381,-0.01689,0.00058
0.00361,-0.01791,0.00084
0.00362,-0.01432,0.00003
0.00403,-0.01392,0.00002
-0.00021,-0.00728,-0.00216
-0.00093,-0.01051,-0.00101
-0.00078,-0.00897,-0.00155
-0.00113,-0.00792,-0.00192
-0.00101,-0.01249,-0.00052
-0.00063,-0.01360,-0.00027
-0.00149,-0.01203,-0.00063
-0.00150,-0.01100,-0.00083
-0.00083,-0.01411,-0.00013
-0.00075,-0.01513,0.00009
0.00071,-0.00646,-0.00241
0.00095,-0.00648,-0.00237
0.00118,-0.00649,-0.00230
0.00430,-0.00926,-0.00071
0.00437,-0.01387,0.00033
0.00449,-0.01285,0.00008
0.00470,-0.01033,0.00000
0.00508,-0.00832,-0.00017
0.00492,-0.00920,-0.00000
0.00472,-0.00878,-0.00056
0.00478,-0.01137,0.00036
0.00465,-0.01236,0.00021
0.00485,-0.01087,0.00049
0.00120,-0.00628,-0.00234
0.00258,-0.00605,-0.00227
0.00199,-0.00559,-0.00238
0.00359,-0.00658,-0.00190
0.00320,-0.00615,-0.00215
0.00454,-0.00722,-0.00123
0.00438,-0.00669,-0.00145
0.00357,-0.01893,0.00110
0.00269,-0.01904,0.00080
0.00207,-0.01781,0.00044
0.00036,-0.01873,0.00024
-0.00015,-0.01641,0.00006
-0.00015,-0.01821,0.00034
0.00117,-0.01877,0.00022
0.00391,-0.01793,0.00103
0.00414,-0.01673,0.00089
0.00403,-0.01640,0.00061
0.00426,-0.01540,0.00061
-0.00042,-0.00692,-0.00226
-0.00154,-0.00992,-0.00113
-0.00176,-0.00945,-0.00127
-0.00122,-0.00837,-0.00173
-0.00142,-0.00791,-0.00187
-0.00060,-0.00589,-0.00248
-0.00134,-0.01306,-0.00039
-0.00224,-0.01104,-0.00077
-0.00184,-0.01252,-0.00047
-0.00228,-0.01404,-0.00008
-0.00202,-0.01375,-0.00008
-0.00084,-0.01615,0.00031
-0.00111,-0.01563,0.00024
-0.00001,-0.00586,-0.00257
0.00031,-0.00542,-0.00269
0.00100,-0.00597,-0.00247
0.00076,-0.00595,-0.00252
0.00100,-0.00597,-0.00247
0.00446,-0.01425,0.00107
0.00438,-0.01597,0.00156
0.00472,-0.01238,0.00053
0.00465,-0.01291,0.00091
0.00450,-0.01392,0.00109
0.00534,-0.00785,0.00025
0.00492,-0.00674,-0.00102
0.00526,-0.00731,-0.00024
0.00489,-0.01089,0.00078
0.00502,-0.00935,0.00032
0.00483,-0.01142,0.00127
0.00124,-0.00598,-0.00244
0.00343,-0.00610,-0.00210
0.00235,-0.00473,-0.00216
0.00267,-0.00500,-0.00223
0.00198,-0.00541,-0.00239
0.00321,-0.00558,-0.00221
0.00292,-0.00506,-0.00221
0.00176,-0.00550,-0.00244
0.00385,-0.00613,-0.00191
0.00492,-0.00623,-0.00105
0.00381,-0.02093,0.00126
