-0.000470,-0.003012,-0.001295
-0.000643,-0.002985,-0.001541
-0.001267,-0.003126,-0.001662
-0.000540,-0.003203,-0.000883
-0.000405,-0.003046,-0.001713
0.000383,-0.003294,-0.001357
0.000112,-0.003261,-0.000977
-0.000788,-0.003144,-0.002003
-0.001406,-0.003491,-0.000840
-0.001370,-0.003483,-0.000833
-0.001197,-0.003412,-0.000799
-0.002237,-0.003685,-0.001002
-0.001856,-0.003682,-0.000716
-0.001650,-0.003249,-0.001953
-0.001882,-0.003320,-0.001849
-0.001204,-0.003244,-0.002084
-0.000852,-0.003551,-0.000308
-0.000436,-0.003610,-0.000255
-0.001025,-0.003463,-0.000553
-0.000170,-0.003221,-0.001889
0.000520,-0.003509,-0.000908
0.000432,-0.003461,-0.001694
0.001403,-0.003911,-0.001183
0.000252,-0.003603,-0.000575
-0.000804,-0.003325,-0.002226
-0.000319,-0.003572,-0.002357
-0.000731,-0.003485,-0.002432
-0.001233,-0.003524,-0.000594
-0.001266,-0.003576,-0.000387
-0.001233,-0.003524,-0.000594
-0.002512,-0.003762,-0.000626
-0.002410,-0.003638,-0.001248
-0.002857,-0.003670,-0.001118
-0.001399,-0.003626,0.000446
-0.001980,-0.003263,-0.002231
-0.002959,-0.003395,-0.001774
-0.001515,-0.003648,-0.002886
-0.001732,-0.003522,-0.002836
-0.001968,-0.003356,-0.002661
-0.000813,-0.003706,0.000769
-0.001077,-0.003564,-0.000351
-0.000369,-0.003838,0.000634
0.000788,-0.004165,-0.000017
-0.000098,-0.003867,0.000254
-0.001233,-0.003524,-0.000594
0.000526,-0.004172,-0.002430
0.000675,-0.003861,-0.001963
0.001099,-0.003884,-0.000595
0.001781,-0.004036,-0.000901
0.001648,-0.004049,-0.001141
-0.001089,-0.003908,-0.002941
-0.000450,-0.004139,-0.002982
-0.002958,-0.003771,-0.000496
-0.001837,-0.003642,0.000527
-0.003302,-0.003603,-0.000986
-0.001343,-0.003101,0.001546
-0.000875,-0.003552,0.001192
-0.003313,-0.003550,-0.002920
-0.002575,-0.003590,-0.002904
-0.003450,-0.003414,-0.002726
-0.003481,-0.003351,-0.002516
-0.003306,-0.003309,-0.002266
-0.003753,-0.003351,-0.002137
-0.004300,-0.003471,-0.001384
-0.002327,-0.003834,-0.003172
-0.001473,-0.004492,-0.003309
-0.002159,-0.004447,-0.003373
-0.001270,-0.004232,-0.003200
-0.000263,-0.003943,0.001295
0.000274,-0.004289,0.001171
0.000242,-0.004224,0.000737
0.000514,-0.004223,0.000359
0.001235,-0.004550,0.001130
0.001509,-0.004516,0.000752
0.001645,-0.004262,-0.000074
0.001474,-0.004129,-0.000317
0.000566,-0.004670,-0.002772
0.000369,-0.004646,-0.002868
0.000755,-0.004671,-0.002616
0.000167,-0.004627,-0.002934
0.001286,-0.004267,-0.001860
0.002190,-0.004223,-0.000829
0.001842,-0.004197,-0.001323
0.001941,-0.004139,-0.000583
0.001667,-0.004277,-0.001574
-0.000436,-0.004567,-0.003152
-0.003260,-0.003658,0.000095
-0.002917,-0.003601,0.000630
-0.002290,-0.003587,0.000709
-0.002154,-0.003276,0.001253
-0.003703,-0.003533,0.000230
-0.000964,-0.003168,0.001830
-0.001608,-0.002780,0.001935
-0.002201,-0.002996,0.001603
-0.000499,-0.003760,0.001471
-0.002744,-0.003979,-0.003255
-0.003392,-0.003746,-0.003155
-0.004076,-0.003690,-0.002852
