0.00137,-0.01846,0.00101
0.00117,-0.01847,0.00090
0.00129,-0.01837,0.00072
0.00162,-0.01829,0.00065
0.00092,-0.01852,0.00126
0.00145,-0.01846,0.00130
0.00112,-0.01854,0.00137
0.00170,-0.01833,0.00094
0.00109,-0.01833,0.00060
0.00075,-0.01834,0.00067
0.00084,-0.01846,0.00096
0.00121,-0.01819,0.00042
0.00153,-0.01806,0.00034
0.00182,-0.01826,0.00076
0.00174,-0.01811,0.00046
0.00059,-0.01840,0.00107
0.00099,-0.01851,0.00154
0.00064,-0.01834,0.00159
0.00119,-0.01849,0.00165
0.00210,-0.01817,0.00115
0.00184,-0.01826,0.00151
0.00202,-0.01818,0.00087
0.00032,-0.01808,0.00042
0.00022,-0.01778,0.00010
0.00056,-0.01774,0.00004
0.00063,-0.01837,0.00084
0.00020,-0.01814,0.00060
0.00153,-0.01735,-0.00018
0.00110,-0.01778,0.00009
0.00181,-0.01753,-0.00002
0.00194,-0.01809,0.00057
0.00217,-0.01764,0.00018
0.00206,-0.01727,-0.00014
0.00028,-0.01828,0.00089
0.00008,-0.01813,0.00152
0.00105,-0.01836,0.00181
0.00085,-0.01837,0.00170
0.00071,-0.01823,0.00186
0.00050,-0.01822,0.00175
0.00171,-0.01827,0.00168
0.00158,-0.01823,0.00185
0.00136,-0.01835,0.00178
0.00226,-0.01789,0.00172
0.00243,-0.01789,0.00143
0.00244,-0.01790,0.00133
0.00218,-0.01793,0.00061
0.00245,-0.01773,0.00059
0.00190,-0.01811,0.00178
-0.00008,-0.01760,0.00010
-0.00024,-0.01776,0.00034
-0.00051,-0.01720,-0.00008
-0.00023,-0.01724,-0.00017
0.00003,-0.01718,-0.00028
0.00086,-0.01657,-0.00059
-0.00048,-0.01781,0.00144
-0.00056,-0.01776,0.00114
-0.00050,-0.01775,0.00068
0.00168,-0.01671,-0.00051
0.00140,-0.01672,-0.00051
0.00256,-0.01747,0.00039
0.00247,-0.01725,0.00009
0.00237,-0.01687,-0.00023
0.00203,-0.01610,-0.00070
0.00230,-0.01584,-0.00073
-0.00027,-0.01791,0.00156
0.00015,-0.01800,0.00179
-0.00006,-0.01796,0.00167
0.00105,-0.01836,0.00181
0.00090,-0.01817,0.00197
0.00035,-0.01799,0.00190
0.00081,-0.01794,0.00205
0.00055,-0.01791,0.00201
0.00177,-0.01800,0.00194
0.00125,-0.01827,0.00192
0.00144,-0.01807,0.00201
0.00205,-0.01790,0.00185
0.00209,-0.01786,0.00187
0.00242,-0.01776,0.00180
0.00268,-0.01775,0.00145
0.00287,-0.01746,0.00114
-0.00060,-0.01753,0.00038
-0.00106,-0.01679,0.00009
-0.00096,-0.01680,-0.00010
-0.00088,-0.01679,-0.00016
-0.00076,-0.01638,-0.00051
-0.00001,-0.01667,-0.00057
0.00032,-0.01658,-0.00064
0.00044,-0.01592,-0.00085
0.00186,-0.01586,-0.00080
-0.00070,-0.01759,0.00130
-0.00041,-0.01774,0.00172
-0.00077,-0.01738,0.00175
-0.00065,-0.01758,0.00158
-0.00070,-0.01759,0.00130
-0.00070,-0.01760,0.00106
-0.00093,-0.01720,0.00042
-0.00078,-0.01753,0.00101
0.00313,-0.01693,0.00068
0.00324,-0.01665,0.00048
0.00296,-0.01586,-0.00045
0.00305,-0.01455,-0.00083
0.00224,-0.01543,-0.00086
0.00233,-0.01500,-0.00093
-0.00020,-0.01778,0.00183
-0.00000,-0.01775,0.00194
0.00034,-0.01796,0.00192
0.00109,-0.01795,0.00206
0.00108,-0.01793,0.00207
0.00069,-0.01752,0.00213
0.00028,-0.01753,0.00209
0.00195,-0.01774,0.00203
0.00162,-0.01777,0.00210
0.00137,-0.01792,0.00207
0.00228,-0.01763,0.00196
0.00259,-0.01742,0.00188
0.00273,-0.01751,0.00172
0.00265,-0.01745,0.00182
0.00286,-0.01744,0.00154
0.00298,-0.01730,0.00135
-0.00113,-0.01679,0.00029
-0.00143,-0.01636,0.00011
-0.00135,-0.01639,-0.00009
-0.00120,-0.01639,-0.00026
-0.00044,-0.01553,-0.00086
-0.00105,-0.01627,-0.00042
-0.00103,-0.01554,-0.00069
0.00120,-0.01547,-0.00088
0.00028,-0.01508,-0.00097
0.00118,-0.01504,-0.00093
0.00159,-0.01461,-0.00101
-0.00070,-0.01759,0.00130
-0.00030,-0.01756,0.00192
-0.00057,-0.01742,0.00186
-0.00067,-0.01715,0.00194
-0.00086,-0.01716,0.00182
-0.00099,-0.01725,0.00162
-0.00084,-0.01748,0.00147
