0.002804,-0.017267,0.002189
0.003096,-0.017229,0.002096
0.002978,-0.017042,0.002271
0.002795,-0.017251,0.002198
0.002950,-0.017441,0.002028
0.002628,-0.017482,0.002106
0.002763,-0.017582,0.001935
0.003121,-0.017199,0.002108
0.003274,-0.017227,0.001943
0.003252,-0.017267,0.001933
0.002802,-0.016669,0.002409
0.003508,-0.016293,0.002272
0.003264,-0.016307,0.002390
0.002469,-0.017226,0.002257
0.003076,-0.017480,0.001849
0.002886,-0.017604,0.001755
0.002290,-0.017417,0.002171
0.002569,-0.017676,0.001837
0.002242,-0.017682,0.001910
0.002691,-0.017688,0.001655
0.003422,-0.017017,0.002012
0.003344,-0.017239,0.001782
0.003366,-0.017234,0.001746
0.003189,-0.017440,0.001661
0.002230,-0.016864,0.002361
0.002694,-0.016362,0.002465
0.002992,-0.015893,0.002475
0.003699,-0.016677,0.001897
0.003837,-0.016213,0.001950
0.003749,-0.015846,0.002134
0.003335,-0.015861,0.002409
0.001989,-0.017346,0.002178
0.002999,-0.017561,0.001567
0.002803,-0.017641,0.001466
0.001901,-0.017600,0.001974
0.002489,-0.017735,0.001551
0.002370,-0.017737,0.001734
0.002038,-0.017713,0.001804
0.002602,-0.017688,0.001362
0.003543,-0.017027,0.001830
0.003314,-0.017286,0.001415
0.003478,-0.017178,0.001556
0.001633,-0.016491,0.002419
0.001521,-0.016950,0.002323
0.001585,-0.017097,0.002278
0.002604,-0.015941,0.002453
0.003084,-0.015458,0.002404
0.003655,-0.016977,0.001641
0.003814,-0.016650,0.001711
0.004009,-0.015860,0.001780
0.003438,-0.015431,0.002283
0.004023,-0.015425,0.001768
0.001759,-0.017382,0.002112
0.003174,-0.017325,0.001216
0.003001,-0.017367,0.001067
0.001693,-0.017604,0.001864
0.001828,-0.017700,0.001693
0.002283,-0.017745,0.001442
0.002395,-0.017696,0.001253
0.001953,-0.017739,0.001515
0.002592,-0.017414,0.000852
0.003579,-0.017057,0.001358
0.000893,-0.016591,0.002299
0.001259,-0.016100,0.002423
0.001396,-0.017221,0.002183
0.001284,-0.016983,0.002269
0.001544,-0.017410,0.002023
0.002793,-0.015235,0.002342
0.002303,-0.015555,0.002347
0.003411,-0.015015,0.002166
0.003753,-0.016798,0.001439
0.004117,-0.015900,0.001345
0.003959,-0.016360,0.001282
0.004222,-0.015017,0.001363
0.003658,-0.015000,0.002049
0.004152,-0.015000,0.001571
0.003849,-0.014995,0.001904
0.004028,-0.014993,0.001752
0.003506,-0.016881,0.000979
0.003364,-0.016811,0.000742
0.002890,-0.017219,0.000755
0.001480,-0.017571,0.001750
0.001613,-0.017659,0.001578
0.001737,-0.017683,0.001398
0.002070,-0.017720,0.001330
0.002191,-0.017478,0.000890
0.001852,-0.017654,0.001211
0.002718,-0.017027,0.000522
0.002455,-0.017093,0.000520
0.002148,-0.017233,0.000610
0.003806,-0.016184,0.000701
0.001069,-0.017018,0.002183
0.000689,-0.016626,0.002197
0.000816,-0.016934,0.002111
0.000777,-0.016168,0.002326
0.000608,-0.016350,0.002222
0.000883,-0.015720,0.002340
0.001195,-0.017268,0.002079
0.001338,-0.017422,0.001915
0.002614,-0.014667,0.002223
0.003048,-0.014208,0.002014
0.003525,-0.014592,0.001961
0.001934,-0.015164,0.002344
0.004126,-0.015547,0.000843
0.004227,-0.015066,0.000946
0.004240,-0.014582,0.001353
0.004229,-0.014854,0.000867
0.003993,-0.014567,0.001715
0.004144,-0.014570,0.001548
0.003834,-0.014576,0.001802
0.003678,-0.015925,0.000376
0.002962,-0.016899,0.000533
0.003500,-0.015682,0.000134
0.003253,-0.016132,0.000243
0.001259,-0.017483,0.001629
0.001290,-0.017499,0.001587
0.001513,-0.017582,0.001275
0.000920,-0.017205,0.001192
0.001877,-0.017504,0.000972
0.001394,-0.017381,0.000958
0.002774,-0.016615,0.000290
0.001902,-0.016988,0.000470
0.002809,-0.015785,-0.000059
0.002247,-0.016309,0.000130
0.001583,-0.017048,0.000550
0.001251,-0.017021,0.000620
0.004014,-0.015567,0.000592
0.000983,-0.017247,0.001966
0.000880,-0.017056,0.002056
0.000593,-0.016835,0.001989
0.000520,-0.016666,0.002040
0.000462,-0.015780,0.002243
0.000383,-0.016238,0.002098
0.001440,-0.014786,0.002347
0.001142,-0.013963,0.002271
0.000380,-0.014942,0.002070
0.000637,-0.013612,0.002062
0.001126,-0.017397,0.001802
0.002850,-0.013789,0.002063
0.001880,-0.013874,0.002294
0.003818,-0.014159,0.001677
0.001430,-0.014356,0.002323
0.003875,-0.015192,0.000244
0.004137,-0.014827,0.000571
0.004259,-0.014465,0.001112
0.004070,-0.014151,0.001492
0.004124,-0.013739,0.001256
0.004232,-0.014234,0.000644
0.004260,-0.013683,0.000833
0.004240,-0.014186,0.001042
0.003896,-0.014153,0.001646
0.003702,-0.015645,0.000241
0.003688,-0.014813,-0.000034
0.003397,-0.015281,-0.000046
0.001036,-0.017386,0.001507
0.000793,-0.017160,0.001370
0.000785,-0.016900,0.000862
0.001148,-0.017132,0.000817
0.001644,-0.016737,0.000347
0.001390,-0.016356,0.000172
0.001975,-0.016293,0.000113
0.002280,-0.015737,-0.000123
0.003039,-0.015040,-0.000245
0.001332,-0.016768,0.000407
0.000754,-0.017107,0.001839
0.000904,-0.017308,0.001681
0.000744,-0.017098,0.001834
0.000448,-0.016690,0.001906
0.000202,-0.015397,0.002075
0.000048,-0.015867,0.001906
0.000104,-0.016320,0.001708
0.001398,-0.013931,0.002288
0.001398,-0.013898,0.002286
0.000169,-0.014977,0.001977
-0.000318,-0.013380,0.001299
0.000377,-0.013228,0.001895
0.000360,-0.011963,0.001901
0.003978,-0.013736,0.001425
0.002486,-0.013387,0.002155
0.002812,-0.013365,0.002025
0.003849,-0.013327,0.001339
0.001839,-0.013268,0.002245
0.004001,-0.014319,0.000169
0.004215,-0.013752,0.001059
0.003942,-0.012908,0.001124
0.004204,-0.013843,0.000318
0.004292,-0.013798,0.000608
0.004226,-0.012946,0.000536
0.003642,-0.014105,-0.000214
0.003434,-0.014107,-0.000324
0.000403,-0.016752,0.001393
0.000193,-0.016391,0.001020
0.000400,-0.016525,0.000888
0.001047,-0.016382,0.000277
0.000594,-0.016401,0.000549
0.000234,-0.016016,0.000533
0.001913,-0.015889,-0.000064
0.000874,-0.015151,-0.000152
0.001716,-0.015558,-0.000182
0.001187,-0.015126,-0.000234
0.002095,-0.015454,-0.000233
0.002748,-0.014531,-0.000410
0.000371,-0.016732,0.001621
-0.000087,-0.015461,0.001816
0.000097,-0.016309,0.001704
-0.000053,-0.015895,0.001785
0.000102,-0.016321,0.001700
0.001506,-0.013055,0.002250
0.001360,-0.012211,0.002193
0.000934,-0.011402,0.002110
-0.000195,-0.015053,0.001703
-0.000438,-0.014253,0.001363
-0.000616,-0.013875,0.001072
-0.000658,-0.013040,0.000840
-0.000369,-0.012128,0.000931
-0.000167,-0.012924,0.001334
-0.000207,-0.012506,0.001246
0.000100,-0.011544,0.001722
-0.000117,-0.012045,0.001374
0.000476,-0.011472,0.001978
0.002145,-0.012130,0.002112
0.001993,-0.012572,0.002191
0.003310,-0.012933,0.001530
0.002811,-0.011236,0.001686
0.002364,-0.011257,0.001943
0.003742,-0.012916,0.001265
0.003808,-0.013824,-0.000139
0.003961,-0.012504,0.000870
0.003826,-0.012497,0.001045
0.004264,-0.013400,0.000330
0.004258,-0.013403,0.000310
0.004215,-0.012977,0.000286
0.004061,-0.012514,0.000677
0.004127,-0.012532,0.000467
0.003787,-0.013521,-0.000214
0.003267,-0.012753,-0.000548
0.002657,-0.014118,-0.000487
0.002908,-0.013660,-0.000535
0.000068,-0.016355,0.001444
0.000075,-0.016009,0.000695
-0.000134,-0.015953,0.001074
-0.000175,-0.015966,0.001300
0.000250,-0.015606,0.000277
-0.000276,-0.014806,0.000211
0.000695,-0.014519,-0.000274
0.001828,-0.014638,-0.000409
0.001561,-0.014236,-0.000413
-0.000272,-0.015512,0.001557
-0.000153,-0.015933,0.001556
0.001710,-0.010890,0.002025
0.001054,-0.010529,0.002044
0.000336,-0.010630,0.001893
-0.000352,-0.015092,0.001529
-0.000499,-0.014701,0.001320
-0.000539,-0.014713,0.001251
-0.000661,-0.013463,0.000934
-0.000653,-0.014325,0.000976
-0.000719,-0.013917,0.000817
-0.000777,-0.013081,0.000611
-0.000639,-0.012620,0.000663
-0.000642,-0.012625,0.000662
-0.000437,-0.011792,0.000488
-0.000347,-0.011248,0.001014
-0.000539,-0.012206,0.000452
-0.000034,-0.010705,0.001628
-0.000201,-0.010743,0.001468
0.003134,-0.011572,0.001378
0.003442,-0.012507,0.001335
0.003052,-0.010388,0.001284
0.002303,-0.010412,0.001808
0.002710,-0.010392,0.001596
0.003360,-0.011256,0.000991
0.003577,-0.011678,0.000878
0.004082,-0.013025,0.000016
0.004126,-0.012562,0.000213
0.004118,-0.012538,0.000216
0.003959,-0.012135,0.000316
0.003735,-0.011709,0.000470
0.003689,-0.012682,-0.000362
0.003873,-0.012645,-0.000228
0.002620,-0.012829,-0.000562
0.003400,-0.012296,-0.000486
