-0.00088,-0.04459,0.00907
-0.00110,-0.04458,0.00895
-0.00121,-0.04526,0.00877
-0.00062,-0.04500,0.00909
-0.00119,-0.04363,0.00894
-0.00033,-0.04463,0.00922
-0.00058,-0.04414,0.00921
-0.00085,-0.04222,0.00907
-0.00146,-0.04409,0.00874
-0.00068,-0.04556,0.00889
-0.00136,-0.04552,0.00859
-0.00151,-0.04507,0.00860
-0.00038,-0.04525,0.00905
-0.00176,-0.04360,0.00838
-0.00171,-0.04265,0.00856
-0.00180,-0.04313,0.00838
-0.00141,-0.04219,0.00884
-0.00006,-0.04417,0.00928
-0.00012,-0.04512,0.00909
-0.00009,-0.04465,0.00919
-0.00006,-0.04370,0.00928
-0.00032,-0.04321,0.00922
-0.00059,-0.04129,0.00906
-0.00088,-0.04175,0.00903
-0.00176,-0.04408,0.00839
-0.00079,-0.04627,0.00850
-0.00044,-0.04569,0.00886
-0.00139,-0.04600,0.00839
-0.00156,-0.04562,0.00841
-0.00186,-0.04528,0.00823
-0.00201,-0.04549,0.00805
-0.00015,-0.04534,0.00901
-0.00241,-0.04408,0.00695
-0.00209,-0.04216,0.00818
-0.00159,-0.04170,0.00872
-0.00225,-0.04312,0.00756
-0.00266,-0.04119,0.00757
-0.00113,-0.04126,0.00893
0.00015,-0.04466,0.00914
0.00019,-0.04371,0.00925
0.00039,-0.04449,0.00909
0.00056,-0.04518,0.00880
0.00117,-0.04331,0.00910
0.00044,-0.04136,0.00912
-0.00060,-0.04034,0.00897
-0.00102,-0.03937,0.00874
-0.00190,-0.04455,0.00821
-0.00216,-0.04455,0.00759
-0.00085,-0.04652,0.00829
-0.00055,-0.04634,0.00845
-0.00109,-0.04639,0.00834
-0.00002,-0.04609,0.00856
-0.00168,-0.04646,0.00801
-0.00192,-0.04590,0.00804
-0.00206,-0.04597,0.00785
-0.00218,-0.04597,0.00765
-0.00213,-0.04502,0.00783
-0.00252,-0.04503,0.00656
-0.00283,-0.04302,0.00633
-0.00256,-0.04263,0.00716
-0.00287,-0.04360,0.00590
-0.00218,-0.04168,0.00817
-0.00172,-0.04122,0.00858
-0.00315,-0.04166,0.00657
-0.00241,-0.04120,0.00789
-0.00234,-0.04073,0.00794
-0.00251,-0.04025,0.00773
